(-44.98, -13.97, 0.00)
(-45.62, -13.94, 0.00)
(-46.26, -13.91, 0.00)
(-46.89, -13.88, -0.00)
(-47.53, -13.85, 0.00)
(-48.16, -13.82, 0.00)
(-48.79, -13.79, 0.00)
(-49.41, -13.77, 0.00)
(-50.04, -13.74, 0.00)
(-50.66, -13.71, 0.00)
(-51.28, -13.68, -0.00)
(-51.89, -13.65, 0.00)
(-52.51, -13.62, 0.00)
(-53.12, -13.59, 0.00)
(-53.73, -13.56, 0.00)
(-54.33, -13.53, 0.00)
(-54.94, -13.51, 0.00)
(-55.54, -13.48, 0.00)
(-56.14, -13.45, 0.00)
(-56.74, -13.42, 0.00)
(-57.34, -13.39, 0.00)
(-57.93, -13.36, 0.00)
(-58.52, -13.34, 0.00)
(-59.11, -13.31, 0.00)
(-59.70, -13.28, 0.00)
(-60.28, -13.25, 0.00)
(-60.86, -13.23, 0.00)
(-61.44, -13.20, 0.00)
(-62.02, -13.17, 0.00)
(-62.60, -13.14, 0.00)
(-63.17, -13.12, 0.00)
(-63.74, -13.09, 0.00)
(-64.31, -13.06, 0.00)
(-64.88, -13.04, 0.00)
(-65.44, -13.01, 0.00)
(-66.01, -12.98, 0.00)
(-66.57, -12.96, 0.00)
(-67.13, -12.93, 0.00)
(-67.68, -12.91, 0.00)
(-68.24, -12.88, 0.00)
(-68.79, -12.85, 0.00)
(-69.34, -12.83, 0.00)
(-69.89, -12.80, 0.00)
(-70.44, -12.78, 0.00)
(-70.98, -12.75, 0.00)
(-71.53, -12.72, 0.00)
(-72.07, -12.70, 0.00)
(-72.61, -12.67, 0.00)
(-73.14, -12.65, 0.00)
(-73.68, -12.62, 0.00)
(-74.21, -12.60, 0.00)
(-74.74, -12.57, 0.00)
(-75.27, -12.55, 0.00)
(-75.80, -12.52, 0.00)
(-76.33, -12.50, 0.00)
(-76.85, -12.47, 0.00)
(-77.37, -12.45, 0.00)
(-77.89, -12.42, 0.00)
(-78.41, -12.40, 0.00)
(-78.93, -12.38, 0.00)
(-79.44, -12.35, 0.00)
(-79.96, -12.33, 0.00)
(-80.47, -12.30, 0.00)
(-80.98, -12.28, 0.00)
(-81.48, -12.26, 0.00)
(-81.99, -12.23, 0.00)
(-82.49, -12.21, 0.00)
(-83.00, -12.18, 0.00)
(-83.50, -12.16, 0.00)
(-84.00, -12.14, 0.00)
(-84.49, -12.11, 0.00)
(-84.99, -12.09, 0.00)
(-85.48, -12.07, 0.00)
(-85.97, -12.04, 0.00)
(-86.46, -12.02, 0.00)
(-86.95, -12.00, 0.00)
(-87.44, -11.98, 0.00)
(-87.93, -11.95, 0.00)
(-88.41, -11.93, 0.00)
(-88.89, -11.91, 0.00)
(-89.37, -11.88, 0.00)
(-89.85, -11.86, 0.00)
(-90.33, -11.84, 0.00)
(-90.80, -11.82, 0.00)
(-91.28, -11.79, 0.00)
(-91.75, -11.77, 0.00)
(-93.48, -10.92, 0.00)
(-95.49, -10.72, 0.00)
(-96.41, -10.62, 0.00)
(-97.07, -10.55, 0.00)
(-97.58, -10.48, 0.00)
(-98.01, -10.43, 0.00)
(-98.37, -10.38, 0.00)
(-98.68, -10.34, 0.00)
(-98.95, -10.30, 0.00)
(-99.19, -10.27, 0.00)
(-99.40, -10.23, 0.00)
(-99.59, -10.20, 0.00)
(-99.76, -10.17, 0.00)
(-99.91, -10.15, 0.00)
(-100.04, -10.12, 0.00)
(-100.16, -10.09, 0.00)
(-100.26, -10.07, 0.00)
(-100.36, -10.05, 0.00)
(-100.44, -10.03, 0.00)
(-100.51, -10.01, 0.00)
(-100.57, -9.99, 0.00)
(-100.63, -9.97, 0.00)
(-100.67, -9.95, 0.00)
(-100.71, -9.94, 0.00)
(-121.83, -7.83, 0.00)
(-121.48, -7.85, 0.00)
(-121.13, -7.87, 0.00)
(-120.78, -7.89, 0.00)
(-120.42, -7.91, 0.00)
(-120.07, -7.93, 0.00)
(-119.71, -7.95, -0.00)
(-119.36, -7.97, 0.00)
(-119.00, -7.99, -0.00)
(-118.64, -8.01, 0.00)
(-118.29, -8.03, 0.00)
(-117.93, -8.05, 0.00)
(-117.57, -8.07, 0.00)
(-117.21, -8.09, 0.00)
(-116.85, -8.11, 0.00)
(-116.48, -8.13, -0.00)
(-116.12, -8.15, -0.00)
(-115.76, -8.17, 0.00)
(-115.39, -8.19, -0.00)
(-115.03, -8.21, 0.00)
(-114.66, -8.23, 0.00)
(-114.29, -8.25, 0.00)
(-113.93, -8.28, 0.00)
(-113.56, -8.30, 0.00)
(-113.19, -8.32, 0.00)
(-112.82, -8.34, 0.00)
(-112.45, -8.36, 0.00)
(-112.08, -8.38, 0.00)
(-111.70, -8.40, 0.00)
(-111.33, -8.42, 0.00)
(-110.95, -8.44, 0.00)
(-110.58, -8.46, 0.00)
(-110.20, -8.48, 0.00)
(-109.83, -8.50, 0.00)
(-109.45, -8.53, 0.00)
(-109.07, -8.55, 0.00)
(-108.69, -8.57, 0.00)
(-108.31, -8.59, -0.00)
(-107.93, -8.61, 0.00)
(-107.55, -8.63, 0.00)
(-107.16, -8.65, 0.00)
(-106.78, -8.67, -0.00)
(-106.39, -8.70, 0.00)
(-106.01, -8.72, -0.00)
(-105.62, -8.74, -0.00)
(-105.23, -8.76, 0.00)
(-104.85, -8.78, 0.00)
(-104.46, -8.80, 0.00)
(-104.07, -8.83, 0.00)
(-103.67, -8.85, -0.00)
(-103.28, -8.87, 0.00)
(-102.89, -8.89, 0.00)
(-102.50, -8.91, 0.00)
(-102.10, -8.94, -0.00)
(-101.71, -8.96, 0.00)
(-101.31, -8.98, 0.00)
(-100.91, -9.00, 0.00)
(-100.51, -9.02, 0.00)
(-100.11, -9.05, -0.00)
(-99.71, -9.07, 0.00)
(-99.31, -9.09, -0.00)
(-98.91, -9.11, 0.00)
(-98.51, -9.14, 0.00)
(-98.10, -9.16, -0.00)
(-97.70, -9.18, 0.00)
(-97.29, -9.20, 0.00)
(-96.88, -9.23, 0.00)
(-96.48, -9.25, 0.00)
(-96.07, -9.27, 0.00)
(-95.66, -9.30, 0.00)
(-95.25, -9.32, 0.00)
(-94.83, -9.34, 0.00)
(-94.42, -9.36, 0.00)
(-94.01, -9.39, 0.00)
(-93.59, -9.41, 0.00)
(-93.18, -9.43, 0.00)
(-92.76, -9.46, 0.00)
(-92.34, -9.48, 0.00)
(-91.92, -9.50, 0.00)
(-91.50, -9.53, 0.00)
(-91.08, -9.55, -0.00)
(-90.66, -9.57, 0.00)
(-90.24, -9.60, 0.00)
(-89.81, -9.62, 0.00)
(-89.39, -9.65, 0.00)
(-88.96, -9.67, 0.00)
(-88.54, -9.69, -0.00)
(-88.11, -9.72, 0.00)
(-87.68, -9.74, 0.00)
(-87.25, -9.76, 0.00)
(-86.82, -9.79, 0.00)
(-86.38, -9.81, 0.00)
(-85.95, -9.84, 0.00)
(-85.52, -9.86, 0.00)
(-85.08, -9.89, 0.00)
(-84.64, -9.91, 0.00)
(-84.21, -9.93, -0.00)
(-83.77, -9.96, 0.00)
(-83.33, -9.98, 0.00)
(-82.89, -10.01, 0.00)
(-82.45, -10.03, -0.00)
(-82.00, -10.06, 0.00)
(-81.56, -10.08, -0.00)
(-81.11, -10.11, -0.00)
(-80.67, -10.13, 0.00)
(-80.22, -10.16, 0.00)
(-79.77, -10.18, -0.00)
(-79.32, -10.21, 0.00)
(-78.87, -10.23, 0.00)
(-78.42, -10.26, 0.00)
(-77.97, -10.28, 0.00)
(-77.51, -10.31, 0.00)
(-77.06, -10.33, 0.00)
(-76.60, -10.36, 0.00)
(-76.14, -10.38, 0.00)
(-75.69, -10.41, 0.00)
(-75.23, -10.44, -0.00)
(-74.76, -10.46, 0.00)
(-74.30, -10.49, 0.00)
(-73.84, -10.51, 0.00)
(-73.37, -10.54, 0.00)
(-72.91, -10.57, 0.00)
(-72.44, -10.59, -0.00)
(-71.97, -10.62, 0.00)
(-71.50, -10.64, 0.00)
(-71.03, -10.67, 0.00)
(-70.56, -10.70, 0.00)
(-70.09, -10.72, 0.00)
(-69.62, -10.75, 0.00)
(-69.14, -10.78, -0.00)
(-68.66, -10.80, 0.00)
(-68.19, -10.83, 0.00)
(-67.71, -10.86, 0.00)
(-67.23, -10.88, -0.00)
(-66.75, -10.91, 0.00)
(-66.26, -10.94, 0.00)
(-65.78, -10.96, 0.00)
(-65.29, -10.99, 0.00)
(-64.81, -11.02, 0.00)
(-64.32, -11.04, 0.00)
(-63.83, -11.07, 0.00)
(-63.34, -11.10, 0.00)
(-62.85, -11.13, 0.00)
(-62.36, -11.15, 0.00)
(-61.86, -11.18, 0.00)
(-61.37, -11.21, 0.00)
(-60.87, -11.24, 0.00)
(-60.37, -11.27, 0.00)
(-59.87, -11.29, 0.00)
(-59.37, -11.32, 0.00)
(-58.87, -11.35, -0.00)
(-58.37, -11.38, 0.00)
(-57.86, -11.41, 0.00)
(-57.36, -11.43, 0.00)
(-56.85, -11.46, 0.00)
(-56.34, -11.49, 0.00)
(-55.83, -11.52, 0.00)
(-55.32, -11.55, 0.00)
(-54.81, -11.58, 0.00)
(-54.30, -11.60, 0.00)
(-53.78, -11.63, 0.00)
(-53.26, -11.66, 0.00)
(-52.75, -11.69, 0.00)
(-52.23, -11.72, 0.00)
(-51.71, -11.75, 0.00)
(-51.18, -11.78, 0.00)
(-50.66, -11.81, 0.00)
(-50.14, -11.84, 0.00)
(-50.51, -45.04, 0.00)
(-47.65, -44.82, 0.00)
(-45.59, -44.66, 0.00)
(-43.93, -44.52, 0.00)
(-42.54, -44.40, 0.00)
(-41.33, -44.30, 0.00)
(-40.45, -42.58, 0.00)
(-43.51, -42.75, 0.00)
(-46.59, -42.92, 0.00)
(-49.69, -43.09, 0.00)
(-52.80, -43.27, 0.00)
(-55.94, -43.44, 0.00)
(-59.10, -43.62, 0.00)
(-62.28, -43.80, 0.00)
(-65.48, -43.98, 0.00)
(-68.70, -44.16, 0.00)
(-71.95, -44.34, 0.00)
(-75.21, -44.52, 0.00)
(-78.50, -44.70, 0.00)
(-81.81, -44.89, 0.00)
(-85.14, -45.07, 0.00)
(-88.50, -45.26, 0.00)
(-91.88, -45.45, 0.00)
(-95.28, -45.64, 0.00)
(-98.70, -45.83, 0.00)
(-102.15, -46.02, 0.00)
(-105.62, -46.22, 0.00)
(-109.12, -46.41, 0.00)
(-112.64, -46.61, 0.00)
(-116.18, -46.81, 0.00)
(-119.75, -47.01, 0.00)
(-123.35, -47.21, 0.00)
(-126.97, -47.41, 0.00)
(-130.62, -47.61, 0.00)
(6.29, -16.74, 0.00)
(5.43, -16.70, 0.00)
(4.57, -16.66, 0.00)
(3.72, -16.62, 0.00)
(2.88, -16.58, 0.00)
(2.04, -16.53, 0.00)
(1.20, -16.49, 0.00)
(0.36, -16.45, -0.00)
(-0.47, -16.41, 0.00)
(-1.30, -16.37, 0.00)
(-2.12, -16.34, 0.00)
(-2.94, -16.30, 0.00)
(-3.75, -16.26, 0.00)
(-4.57, -16.22, 0.00)
(-5.38, -16.18, -0.00)
(-6.18, -16.14, 0.00)
(-6.98, -16.10, 0.00)
(-7.78, -16.06, 0.00)
(-8.58, -16.03, 0.00)
(-9.37, -15.99, 0.00)
(-10.16, -15.95, 0.00)
(-10.94, -15.91, 0.00)
(-11.72, -15.87, 0.00)
(-12.50, -15.84, 0.00)
(-13.28, -15.80, 0.00)
(-14.05, -15.76, 0.00)
(-14.81, -15.73, 0.00)
(-15.58, -15.69, 0.00)
(-16.34, -15.65, 0.00)
(-17.10, -15.62, 0.00)
(-17.85, -15.58, 0.00)
(-18.61, -15.54, 0.00)
(-19.35, -15.51, 0.00)
(-20.10, -15.47, 0.00)
(-20.84, -15.44, -0.00)
(-21.58, -15.40, 0.00)
(-22.32, -15.37, 0.00)
(-23.05, -15.33, 0.00)
(-23.78, -15.30, 0.00)
(-24.51, -15.26, 0.00)
(-25.23, -15.23, 0.00)
(-25.95, -15.19, 0.00)
(-26.67, -15.16, 0.00)
(-27.38, -15.12, 0.00)
(-28.09, -15.09, 0.00)
(-28.80, -15.05, 0.00)
(-29.51, -15.02, 0.00)
(-30.21, -14.99, 0.00)
(-30.91, -14.95, 0.00)
(-31.61, -14.92, 0.00)
(-32.30, -14.89, 0.00)
(-32.99, -14.85, 0.00)
(-33.68, -14.82, 0.00)
(-34.37, -14.79, 0.00)
(-35.05, -14.75, 0.00)
(-35.73, -14.72, 0.00)
(-36.41, -14.69, 0.00)
(-37.09, -14.66, 0.00)
(-37.76, -14.62, 0.00)
(-38.43, -14.59, 0.00)
(-39.09, -14.56, 0.00)
(-39.76, -14.53, 0.00)
(-40.42, -14.50, 0.00)
(-41.08, -14.47, 0.00)
(-41.74, -14.43, 0.00)
(-42.39, -14.40, -0.00)
(-43.04, -14.37, 0.00)
(-43.69, -14.34, 0.00)
(-44.33, -14.31, 0.00)
(-44.98, -14.28, 0.00)
(-45.62, -14.25, 0.00)
(-46.26, -14.22, 0.00)
(-46.89, -14.19, -0.00)
(-47.53, -14.16, 0.00)
(-48.16, -14.13, 0.00)
(-48.79, -14.10, 0.00)
(-49.41, -14.06, 0.00)
(-50.04, -14.04, 0.00)
(-50.66, -14.01, 0.00)
(-51.28, -13.98, -0.00)
(-51.89, -13.95, 0.00)
(-52.51, -13.92, 0.00)
(-53.12, -13.89, 0.00)
(-53.73, -13.86, 0.00)
(-54.33, -13.83, 0.00)
(-54.94, -13.80, 0.00)
(-55.54, -13.77, 0.00)
(-56.14, -13.74, 0.00)
(-56.74, -13.71, 0.00)
(-57.34, -13.68, 0.00)
(-57.93, -13.66, 0.00)
(-58.52, -13.63, 0.00)
(-59.11, -13.60, 0.00)
(-59.70, -13.57, 0.00)
(-60.28, -13.54, 0.00)
(-60.86, -13.52, 0.00)
(-61.44, -13.49, 0.00)
(-62.02, -13.46, 0.00)
(-62.60, -13.43, 0.00)
(-63.17, -13.40, 0.00)
(-63.74, -13.38, 0.00)
(-64.31, -13.35, 0.00)
(-64.88, -13.32, 0.00)
(-65.44, -13.30, 0.00)
(-66.01, -13.27, 0.00)
(-66.57, -13.24, 0.00)
(-67.13, -13.21, 0.00)
(-67.68, -13.19, 0.00)
(-68.24, -13.16, 0.00)
(-68.79, -13.13, 0.00)
(-69.34, -13.11, 0.00)
(-69.89, -13.08, 0.00)
(-70.44, -13.06, 0.00)
(-70.98, -13.03, 0.00)
(-71.53, -13.00, 0.00)
(-72.07, -12.98, 0.00)
(-72.61, -12.95, 0.00)
(-73.14, -12.93, 0.00)
(-73.68, -12.90, 0.00)
(-74.21, -12.87, 0.00)
(-74.74, -12.85, 0.00)
(-75.27, -12.82, 0.00)
(-75.80, -12.80, 0.00)
(-76.33, -12.77, 0.00)
(-76.85, -12.75, 0.00)
(-77.37, -12.72, 0.00)
(-77.89, -12.70, 0.00)
(-78.41, -12.67, 0.00)
(-78.93, -12.65, 0.00)
(-79.44, -12.62, 0.00)
(-79.96, -12.60, 0.00)
(-80.47, -12.57, 0.00)
(-80.98, -12.55, 0.00)
(-81.48, -12.53, 0.00)
(-81.99, -12.50, 0.00)
(-82.49, -12.48, 0.00)
(-83.00, -12.45, 0.00)
(-83.50, -12.43, 0.00)
(-84.00, -12.40, 0.00)
(-84.49, -12.38, 0.00)
(-84.99, -12.36, 0.00)
(-85.48, -12.33, 0.00)
(-85.97, -12.31, 0.00)
(-86.46, -12.29, 0.00)
(-86.95, -12.26, 0.00)
(-87.44, -12.24, 0.00)
(-87.93, -12.22, 0.00)
(-88.41, -12.19, 0.00)
(-88.89, -12.17, 0.00)
(-89.37, -12.15, 0.00)
(-89.85, -12.12, 0.00)
(-90.33, -12.10, 0.00)
(-90.80, -12.08, 0.00)
(-91.28, -12.06, 0.00)
(-91.75, -12.03, 0.00)
(-92.22, -12.01, 0.00)
(-95.42, -11.05, 0.00)
(-96.44, -10.94, 0.00)
(-97.15, -10.86, 0.00)
(-97.69, -10.79, 0.00)
(-98.13, -10.74, 0.00)
(-98.51, -10.69, 0.00)
(-98.83, -10.64, 0.00)
(-99.11, -10.60, 0.00)
(-99.35, -10.57, 0.00)
(-99.57, -10.53, 0.00)
(-99.77, -10.50, 0.00)
(-99.94, -10.47, 0.00)
(-100.09, -10.44, 0.00)
(-100.23, -10.42, 0.00)
(-100.35, -10.39, 0.00)
(-100.46, -10.37, 0.00)
(-100.56, -10.34, 0.00)
(-100.64, -10.32, 0.00)
(-100.72, -10.30, 0.00)
(-100.78, -10.28, 0.00)
(-100.84, -10.26, 0.00)
(-100.89, -10.24, 0.00)
(-100.93, -10.23, 0.00)
(-121.83, -8.10, 0.00)
(-121.48, -8.12, 0.00)
(-121.13, -8.14, 0.00)
(-120.78, -8.16, 0.00)
(-120.42, -8.18, 0.00)
(-120.07, -8.20, 0.00)
(-119.71, -8.22, -0.00)
(-119.36, -8.24, 0.00)
(-119.00, -8.26, -0.00)
(-118.64, -8.28, 0.00)
(-118.29, -8.30, 0.00)
(-117.93, -8.32, 0.00)
(-117.57, -8.34, 0.00)
(-117.21, -8.36, 0.00)
(-116.85, -8.38, 0.00)
(-116.48, -8.40, -0.00)
(-116.12, -8.42, -0.00)
(-115.76, -8.44, 0.00)
(-115.39, -8.46, -0.00)
(-115.03, -8.49, 0.00)
(-114.66, -8.51, 0.00)
(-114.29, -8.53, 0.00)
(-113.93, -8.55, 0.00)
(-113.56, -8.57, 0.00)
(-113.19, -8.59, 0.00)
(-112.82, -8.61, 0.00)
(-112.45, -8.63, 0.00)
(-112.08, -8.65, 0.00)
(-111.70, -8.67, 0.00)
(-111.33, -8.70, 0.00)
(-110.95, -8.72, 0.00)
(-110.58, -8.74, 0.00)
(-110.20, -8.76, 0.00)
(-109.83, -8.78, 0.00)
(-109.45, -8.80, 0.00)
(-109.07, -8.82, 0.00)
(-108.69, -8.84, 0.00)
(-108.31, -8.87, -0.00)
(-107.93, -8.89, 0.00)
(-107.55, -8.91, 0.00)
(-107.16, -8.93, 0.00)
(-106.78, -8.95, -0.00)
(-106.39, -8.97, 0.00)
(-106.01, -9.00, -0.00)
(-105.62, -9.02, -0.00)
(-105.23, -9.04, 0.00)
(-104.85, -9.06, 0.00)
(-104.46, -9.08, 0.00)
(-104.07, -9.11, 0.00)
(-103.67, -9.13, -0.00)
(-103.28, -9.15, 0.00)
(-102.89, -9.17, 0.00)
(-102.50, -9.20, 0.00)
(-102.10, -9.22, -0.00)
(-101.71, -9.24, 0.00)
(-101.31, -9.26, 0.00)
(-100.91, -9.29, 0.00)
(-100.51, -9.31, 0.00)
(-100.11, -9.33, -0.00)
(-99.71, -9.35, 0.00)
(-99.31, -9.38, -0.00)
(-98.91, -9.40, 0.00)
(-98.51, -9.42, 0.00)
(-98.10, -9.44, -0.00)
(-97.70, -9.47, 0.00)
(-97.29, -9.49, 0.00)
(-96.88, -9.51, 0.00)
(-96.48, -9.54, 0.00)
(-96.07, -9.56, 0.00)
(-95.66, -9.58, 0.00)
(-95.25, -9.61, 0.00)
(-94.83, -9.63, 0.00)
(-94.42, -9.65, 0.00)
(-94.01, -9.68, 0.00)
(-93.59, -9.70, 0.00)
(-93.18, -9.72, 0.00)
(-92.76, -9.75, 0.00)
(-92.34, -9.77, 0.00)
(-91.92, -9.79, 0.00)
(-91.50, -9.82, 0.00)
(-91.08, -9.84, -0.00)
(-90.66, -9.87, 0.00)
(-90.24, -9.89, 0.00)
(-89.81, -9.91, 0.00)
(-89.39, -9.94, 0.00)
(-88.96, -9.96, 0.00)
(-88.54, -9.99, -0.00)
(-88.11, -10.01, 0.00)
(-87.68, -10.04, 0.00)
(-87.25, -10.06, 0.00)
(-86.82, -10.08, 0.00)
(-86.38, -10.11, 0.00)
(-85.95, -10.13, 0.00)
(-85.52, -10.16, 0.00)
(-85.08, -10.18, 0.00)
(-84.64, -10.21, 0.00)
(-84.21, -10.23, -0.00)
(-83.77, -10.26, 0.00)
(-83.33, -10.28, 0.00)
(-82.89, -10.31, 0.00)
(-82.45, -10.33, -0.00)
(-82.00, -10.36, 0.00)
(-81.56, -10.38, -0.00)
(-81.11, -10.41, -0.00)
(-80.67, -10.43, 0.00)
(-80.22, -10.46, 0.00)
(-79.77, -10.48, -0.00)
(-79.32, -10.51, 0.00)
(-78.87, -10.53, 0.00)
(-78.42, -10.56, 0.00)
(-77.97, -10.59, 0.00)
(-77.51, -10.61, 0.00)
(-77.06, -10.64, 0.00)
(-76.60, -10.66, 0.00)
(-76.14, -10.69, 0.00)
(-75.69, -10.71, 0.00)
(-75.23, -10.74, -0.00)
(-74.76, -10.77, 0.00)
(-74.30, -10.79, 0.00)
(-73.84, -10.82, 0.00)
(-73.37, -10.85, 0.00)
(-72.91, -10.87, 0.00)
(-72.44, -10.90, -0.00)
(-71.97, -10.93, 0.00)
(-71.50, -10.95, 0.00)
(-71.03, -10.98, 0.00)
(-70.56, -11.01, 0.00)
(-70.09, -11.03, 0.00)
(-69.62, -11.06, 0.00)
(-69.14, -11.09, -0.00)
(-68.66, -11.11, 0.00)
(-68.19, -11.14, 0.00)
(-67.71, -11.17, 0.00)
(-67.23, -11.19, -0.00)
(-66.75, -11.22, 0.00)
(-66.26, -11.25, 0.00)
(-65.78, -11.28, 0.00)
(-65.29, -11.30, 0.00)
(-64.81, -11.33, 0.00)
(-64.32, -11.36, 0.00)
(-63.83, -11.39, 0.00)
(-63.34, -11.41, 0.00)
(-62.85, -11.44, 0.00)
(-62.36, -11.47, 0.00)
(-61.86, -11.50, 0.00)
(-61.37, -11.53, 0.00)
(-60.87, -11.55, 0.00)
(-60.37, -11.58, 0.00)
(-59.87, -11.61, 0.00)
(-59.37, -11.64, 0.00)
(-58.87, -11.67, -0.00)
(-58.37, -11.70, 0.00)
(-57.86, -11.72, 0.00)
(-57.36, -11.75, 0.00)
(-56.85, -11.78, 0.00)
(-56.34, -11.81, 0.00)
(-55.83, -11.84, 0.00)
(-55.32, -11.87, 0.00)
(-54.81, -11.90, 0.00)
(-54.30, -11.93, 0.00)
(-53.78, -11.96, 0.00)
(-53.26, -11.99, 0.00)
(-52.75, -12.01, 0.00)
(-52.23, -12.04, 0.00)
(-51.71, -12.07, 0.00)
(-51.18, -12.10, 0.00)
(-50.66, -12.13, 0.00)
(-50.14, -12.16, 0.00)
(-49.61, -12.19, 0.00)
(-51.64, -45.94, 0.00)
(-48.38, -45.69, 0.00)
(-46.17, -45.51, 0.00)
(-44.42, -45.37, 0.00)
(-42.97, -45.24, 0.00)
(-41.72, -45.13, 0.00)
(-40.63, -45.03, 0.00)
(-40.45, -43.36, 0.00)
(-43.51, -43.54, 0.00)
(-46.59, -43.71, 0.00)
(-49.69, -43.89, 0.00)
(-52.80, -44.06, 0.00)
(-55.94, -44.24, 0.00)
(-59.10, -44.42, 0.00)
(-62.28, -44.60, 0.00)
(-65.48, -44.78, 0.00)
(-68.70, -44.96, 0.00)
(-71.95, -45.15, 0.00)
(-75.21, -45.33, 0.00)
(-78.50, -45.52, 0.00)
(-81.81, -45.71, 0.00)
(-85.14, -45.90, 0.00)
(-88.50, -46.09, 0.00)
(-91.88, -46.28, 0.00)
(-95.28, -46.47, 0.00)
(-98.70, -46.66, 0.00)
(-102.15, -46.86, 0.00)
(-105.62, -47.06, 0.00)
(-109.12, -47.25, 0.00)
(-112.64, -47.45, 0.00)
(-116.18, -47.65, 0.00)
(-119.75, -47.86, 0.00)
(-123.35, -48.06, 0.00)
(-126.97, -48.27, 0.00)
(-130.62, -48.47, 0.00)
(5.43, -17.05, 0.00)
(4.57, -17.01, 0.00)
(3.72, -16.96, 0.00)
(2.88, -16.92, 0.00)
(2.04, -16.88, 0.00)
(1.20, -16.84, 0.00)
(0.36, -16.80, -0.00)
(-0.47, -16.76, 0.00)
(-1.30, -16.72, 0.00)
(-2.12, -16.68, 0.00)
(-2.94, -16.64, 0.00)
(-3.75, -16.60, 0.00)
(-4.57, -16.56, 0.00)
(-5.38, -16.52, -0.00)
(-6.18, -16.48, 0.00)
(-6.98, -16.44, 0.00)
(-7.78, -16.40, 0.00)
(-8.58, -16.36, 0.00)
(-9.37, -16.32, 0.00)
(-10.16, -16.29, 0.00)
(-10.94, -16.25, 0.00)
(-11.72, -16.21, 0.00)
(-12.50, -16.17, 0.00)
(-13.28, -16.13, 0.00)
(-14.05, -16.10, 0.00)
(-14.81, -16.06, 0.00)
(-15.58, -16.02, 0.00)
(-16.34, -15.98, 0.00)
(-17.10, -15.95, 0.00)
(-17.85, -15.91, 0.00)
(-18.61, -15.87, 0.00)
(-19.35, -15.84, 0.00)
(-20.10, -15.80, 0.00)
(-20.84, -15.76, -0.00)
(-21.58, -15.73, 0.00)
(-22.32, -15.69, 0.00)
(-23.05, -15.65, 0.00)
(-23.78, -15.62, 0.00)
(-24.51, -15.58, 0.00)
(-25.23, -15.55, 0.00)
(-25.95, -15.51, 0.00)
(-26.67, -15.48, 0.00)
(-27.38, -15.44, 0.00)
(-28.09, -15.41, 0.00)
(-28.80, -15.37, 0.00)
(-29.51, -15.34, 0.00)
(-30.21, -15.30, 0.00)
(-30.91, -15.27, 0.00)
(-31.61, -15.24, 0.00)
(-32.30, -15.20, 0.00)
(-32.99, -15.17, 0.00)
(-33.68, -15.13, 0.00)
(-34.37, -15.10, 0.00)
(-35.05, -15.07, 0.00)
(-35.73, -15.03, 0.00)
(-36.41, -15.00, 0.00)
(-37.09, -14.97, 0.00)
(-37.76, -14.93, 0.00)
(-38.43, -14.90, 0.00)
(-39.09, -14.87, 0.00)
(-39.76, -14.84, 0.00)
(-40.42, -14.80, 0.00)
(-41.08, -14.77, 0.00)
(-41.74, -14.74, 0.00)
(-42.39, -14.71, -0.00)
(-43.04, -14.68, 0.00)
(-43.69, -14.64, 0.00)
(-44.33, -14.61, 0.00)
(-44.98, -14.58, 0.00)
(-45.62, -14.55, 0.00)
(-46.26, -14.52, 0.00)
(-46.89, -14.49, -0.00)
(-47.53, -14.46, 0.00)
(-48.16, -14.43, 0.00)
(-48.79, -14.40, 0.00)
(-49.41, -14.36, 0.00)
(-50.04, -14.33, 0.00)
(-50.66, -14.30, 0.00)
(-51.28, -14.27, -0.00)
(-51.89, -14.24, 0.00)
(-52.51, -14.21, 0.00)
(-53.12, -14.18, 0.00)
(-53.73, -14.15, 0.00)
(-54.33, -14.12, 0.00)
(-54.94, -14.09, 0.00)
(-55.54, -14.06, 0.00)
(-56.14, -14.04, 0.00)
(-56.74, -14.01, 0.00)
(-57.34, -13.98, 0.00)
(-57.93, -13.95, 0.00)
(-58.52, -13.92, 0.00)
(-59.11, -13.89, 0.00)
(-59.70, -13.86, 0.00)
(-60.28, -13.83, 0.00)
(-60.86, -13.80, 0.00)
(-61.44, -13.78, 0.00)
(-62.02, -13.75, 0.00)
(-62.60, -13.72, 0.00)
(-63.17, -13.69, 0.00)
(-63.74, -13.66, 0.00)
(-64.31, -13.64, 0.00)
(-64.88, -13.61, 0.00)
(-65.44, -13.58, 0.00)
(-66.01, -13.55, 0.00)
(-66.57, -13.53, 0.00)
(-67.13, -13.50, 0.00)
(-67.68, -13.47, 0.00)
(-68.24, -13.44, 0.00)
(-68.79, -13.42, 0.00)
(-69.34, -13.39, 0.00)
(-69.89, -13.36, 0.00)
(-70.44, -13.34, 0.00)
(-70.98, -13.31, 0.00)
(-71.53, -13.28, 0.00)
(-72.07, -13.26, 0.00)
(-72.61, -13.23, 0.00)
(-73.14, -13.20, 0.00)
(-73.68, -13.18, 0.00)
(-74.21, -13.15, 0.00)
(-74.74, -13.12, 0.00)
(-75.27, -13.10, 0.00)
(-75.80, -13.07, 0.00)
(-76.33, -13.05, 0.00)
(-76.85, -13.02, 0.00)
(-77.37, -13.00, 0.00)
(-77.89, -12.97, 0.00)
(-78.41, -12.95, 0.00)
(-78.93, -12.92, 0.00)
(-79.44, -12.90, 0.00)
